combo,window,meta_threshold,primary_long,primary_short,require_meta_for_trade,max_trades_per_day,trades_count,total_pnl_usd,max_drawdown_usd,profit_factor,win_rate,avg_trade_usd,passes_constraints
m0.5_L0.43_S0.48_rm0,y2024,0.5,0.43,0.48,False,,111,3039.558187181403,1100.1826948538728,1.4475056331297544,0.5675675675675675,27.38340709172435,True
m0.5_L0.43_S0.48_rm0,y2025_ytd,0.5,0.43,0.48,False,,14,-741.8929756859625,1769.4779194924195,0.7060138023763752,0.5714285714285714,-52.99235540614018,True
m0.5_L0.43_S0.53_rm0,y2022,0.5,0.43,0.53,False,,30,-849.0929974658275,1568.3480156270743,0.7815711442740427,0.4666666666666667,-28.303099915527582,True
m0.5_L0.43_S0.53_rm0,y2023,0.5,0.43,0.53,False,,39,-694.6766100324654,1598.5542266972843,0.8183731749349175,0.41025641025641024,-17.812220770063217,True
m0.5_L0.43_S0.53_rm0,y2024,0.5,0.43,0.53,False,,88,3036.8825368034913,1051.3940103383866,1.5629525447243533,0.5795454545454546,34.510028827312404,True
m0.5_L0.43_S0.53_rm0,y2025_ytd,0.5,0.43,0.53,False,,42,3397.5384650787246,842.9675786330699,1.9980618807596928,0.5714285714285714,80.89377297806487,True
m0.5_L0.43_S0.58_rm0,y2022,0.5,0.43,0.58,False,,26,-1590.0662697977868,1472.7225630027388,0.5731843428282094,0.34615384615384615,-61.15639499222257,True
m0.5_L0.43_S0.58_rm0,y2023,0.5,0.43,0.58,False,,48,3030.058302524231,1183.900405825836,1.9957092161854944,0.6041666666666666,63.12621463592148,True
m0.5_L0.43_S0.58_rm0,y2024,0.5,0.43,0.58,False,,99,3055.6069274200813,1051.3940103383866,1.4965121874968204,0.5454545454545454,30.86471643858668,True
m0.5_L0.43_S0.58_rm0,y2025_ytd,0.5,0.43,0.58,False,,39,3595.9229413494854,645.8651709618571,2.187839224729977,0.5897435897435898,92.2031523422945,True
