entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks,score,confidence
2018-12-14 19:45:00+00:00,2018-12-14 20:45:00+00:00,long,1,2604.5,2599.25,-32.2,TIME_EXIT,48,0.44208669464787786,0.05311476718131414
2018-12-17 18:45:00+00:00,2018-12-17 19:45:00+00:00,long,1,2565.75,2565.5,-7.2,TIME_EXIT,48,0.43690087309631487,0.07195513489584787
2018-12-18 19:00:00+00:00,2018-12-18 19:45:00+00:00,long,1,2557.25,2543.75,-73.45,CATASTOP,48,0.4389854595414491,0.08086501884637098
2018-12-19 18:55:00+00:00,2018-12-19 19:00:00+00:00,long,1,2574.0,2558.5,-83.45,CATASTOP,48,0.4355203234152966,0.09608022352594892
2018-12-20 19:15:00+00:00,2018-12-20 20:15:00+00:00,long,1,2447.5,2475.75,135.3,TIME_EXIT,48,0.4675700969021269,0.055528131366230804
2018-12-21 14:50:00+00:00,2018-12-21 15:50:00+00:00,long,1,2480.0,2487.5,31.55,TIME_EXIT,48,0.4425680392996968,0.05268124956012987
2018-12-21 17:05:00+00:00,2018-12-21 17:20:00+00:00,long,1,2461.75,2448.0,-74.7,CATASTOP,48,0.4445120438955153,0.05223895179498328
2018-12-26 18:10:00+00:00,2018-12-26 19:10:00+00:00,long,1,2405.0,2417.75,57.8,TIME_EXIT,48,0.44428365399247305,0.05316938149605477
2018-12-26 19:15:00+00:00,2018-12-26 20:15:00+00:00,long,1,2418.0,2428.75,47.8,TIME_EXIT,48,0.4510914316512022,0.05768604309708608
2018-12-27 14:35:00+00:00,2018-12-27 14:50:00+00:00,long,1,2434.75,2421.5,-72.2,CATASTOP,48,0.4351266617020185,0.06631206787350635
2018-12-27 19:15:00+00:00,2018-12-27 20:15:00+00:00,long,1,2403.0,2435.25,155.3,TIME_EXIT,48,0.4560877945619428,0.07813231231324202
2018-12-28 15:15:00+00:00,2018-12-28 15:35:00+00:00,long,1,2495.75,2480.25,-83.45,CATASTOP,48,0.4557353325031167,0.060621232422419236
2018-12-28 18:10:00+00:00,2018-12-28 19:10:00+00:00,long,1,2488.5,2502.75,65.3,TIME_EXIT,48,0.45138127418250856,0.08386618799754797
2018-12-31 14:35:00+00:00,2018-12-31 15:35:00+00:00,long,1,2503.75,2497.5,-37.2,TIME_EXIT,48,0.4451190519350653,0.06362596099881196
2018-12-31 19:05:00+00:00,2018-12-31 20:05:00+00:00,long,1,2493.25,2498.25,19.05,TIME_EXIT,48,0.4399379974468455,0.0819094010394193
2019-01-02 15:30:00+00:00,2019-01-02 16:30:00+00:00,long,1,2494.0,2502.0,34.05,TIME_EXIT,48,0.4353769626225944,0.06107903649640889
2019-01-02 19:10:00+00:00,2019-01-02 20:10:00+00:00,long,1,2515.0,2501.25,-74.7,CATASTOP,48,0.4390644108114279,0.0837928190569679
2019-01-03 18:20:00+00:00,2019-01-03 19:20:00+00:00,long,1,2463.0,2464.0,-0.9500000000000002,TIME_EXIT,48,0.4387449622015586,0.05557606519603564
2019-01-04 16:30:00+00:00,2019-01-04 17:30:00+00:00,long,1,2514.5,2526.0,51.55,TIME_EXIT,48,0.44106690801219034,0.07225669351451075
2019-01-04 18:45:00+00:00,2019-01-04 19:45:00+00:00,long,1,2529.5,2531.75,5.3,TIME_EXIT,48,0.4397836940852188,0.0954154636884989
2019-01-04 19:50:00+00:00,2019-01-04 20:50:00+00:00,long,1,2532.0,2530.75,-12.2,TIME_EXIT,48,0.4575601427105703,0.09719517139530115
2019-01-07 18:55:00+00:00,2019-01-07 19:55:00+00:00,long,1,2556.75,2548.75,-45.95,TIME_EXIT,48,0.44164215132350804,0.09667043691091592
2019-01-08 19:35:00+00:00,2019-01-08 20:35:00+00:00,long,1,2569.25,2576.25,29.05,TIME_EXIT,48,0.4382616782863953,0.08886717425701457
2019-01-09 19:20:00+00:00,2019-01-09 20:20:00+00:00,long,1,2593.0,2593.0,-5.95,TIME_EXIT,48,0.4356605111201408,0.09379928196805876
2019-01-15 19:35:00+00:00,2019-01-15 20:35:00+00:00,long,1,2597.75,2606.5,37.8,TIME_EXIT,48,0.4369175529687801,0.0978154235478107
2019-01-18 19:30:00+00:00,2019-01-18 20:30:00+00:00,long,1,2667.5,2667.0,-8.45,TIME_EXIT,48,0.435695390187488,0.13080084598011776
2019-01-23 19:45:00+00:00,2019-01-23 20:45:00+00:00,long,1,2630.25,2636.75,26.55,TIME_EXIT,48,0.436595234345801,0.07557969047545021
2019-01-25 19:30:00+00:00,2019-01-25 20:30:00+00:00,long,1,2664.0,2659.5,-28.45,TIME_EXIT,48,0.4358674428540812,0.12168890286407502
2019-01-30 19:40:00+00:00,2019-01-30 20:40:00+00:00,long,1,2678.25,2676.75,-13.45,TIME_EXIT,48,0.43685131734867105,0.06908511071727746
2019-01-31 19:50:00+00:00,2019-01-31 20:50:00+00:00,long,1,2698.25,2700.25,4.05,TIME_EXIT,48,0.43635081553865834,0.10731047230592877
2019-02-20 19:45:00+00:00,2019-02-20 20:45:00+00:00,long,1,2782.5,2784.5,4.05,TIME_EXIT,48,0.4371859612672592,0.08072281066628184
2019-03-08 19:20:00+00:00,2019-03-08 20:20:00+00:00,long,1,2729.0,2738.0,39.05,TIME_EXIT,48,0.43614663630546496,0.050001452430882054
2019-03-25 18:20:00+00:00,2019-03-25 19:20:00+00:00,long,1,2795.25,2802.75,31.55,TIME_EXIT,48,0.4356181866995072,0.05562120999542208
2019-05-01 18:45:00+00:00,2019-05-01 19:45:00+00:00,long,1,2939.75,2932.25,-43.45,TIME_EXIT,48,0.44642915198032823,0.07271362596686676
2019-05-08 18:20:00+00:00,2019-05-08 19:20:00+00:00,long,1,2889.0,2896.0,29.05,TIME_EXIT,48,0.4349789672178721,0.09422333289919971
2019-05-09 18:10:00+00:00,2019-05-09 19:10:00+00:00,long,1,2869.5,2860.25,-52.2,TIME_EXIT,48,0.4360290740611289,0.07625792763622075
2019-05-10 18:10:00+00:00,2019-05-10 19:10:00+00:00,long,1,2871.75,2876.25,16.55,TIME_EXIT,48,0.43751574835084356,0.06408004519998828
2019-05-13 13:35:00+00:00,2019-05-13 14:05:00+00:00,long,1,2832.25,2815.25,-90.95,CATASTOP,48,0.4381063409233834,0.06660166039626603
2019-05-14 18:50:00+00:00,2019-05-14 19:45:00+00:00,long,1,2850.75,2837.25,-73.45,CATASTOP,48,0.4366904599871108,0.09973310902989402
2019-05-17 18:40:00+00:00,2019-05-17 19:10:00+00:00,long,1,2874.0,2860.5,-73.45,CATASTOP,48,0.4353179167259404,0.07169864661421926
2019-05-30 18:45:00+00:00,2019-05-30 19:45:00+00:00,long,1,2778.75,2787.0,35.3,TIME_EXIT,48,0.43791699075626866,0.07848161811242044
2019-06-03 18:20:00+00:00,2019-06-03 19:05:00+00:00,long,1,2749.0,2734.0,-80.95,CATASTOP,48,0.4440216065427507,0.05443633466151293
2019-06-04 18:40:00+00:00,2019-06-04 19:40:00+00:00,long,1,2792.5,2796.0,11.55,TIME_EXIT,48,0.4357308656042783,0.1486623409105916
2019-06-17 18:45:00+00:00,2019-06-17 19:45:00+00:00,long,1,2899.75,2896.25,-23.45,TIME_EXIT,48,0.4364517111039273,0.10651726407265039
2019-06-19 18:40:00+00:00,2019-06-19 19:40:00+00:00,long,1,2928.75,2930.5,2.8,TIME_EXIT,48,0.4390459124392835,0.0703716251930766
2019-07-31 18:30:00+00:00,2019-07-31 18:40:00+00:00,long,1,3010.0,2998.0,-65.95,CATASTOP,48,0.43763586782547903,0.07615588475063267
2019-08-01 17:35:00+00:00,2019-08-01 17:40:00+00:00,long,1,2990.25,2972.0,-97.2,CATASTOP,48,0.44063934252399317,0.07962472305407864
2019-08-01 18:40:00+00:00,2019-08-01 19:40:00+00:00,long,1,2952.25,2960.25,34.05,TIME_EXIT,48,0.5027733425738073,0.06275330561386522
2019-08-02 18:50:00+00:00,2019-08-02 19:50:00+00:00,long,1,2929.5,2930.75,0.2999999999999998,TIME_EXIT,48,0.4360385042522002,0.05722054626334211
2019-08-05 13:40:00+00:00,2019-08-05 14:05:00+00:00,long,1,2882.25,2869.75,-68.45,CATASTOP,48,0.4398920510473309,0.06311350834112289
2019-08-05 18:45:00+00:00,2019-08-05 19:05:00+00:00,long,1,2835.25,2823.0,-67.2,CATASTOP,48,0.4367214630190064,0.05812966503922773
2019-08-06 18:10:00+00:00,2019-08-06 19:10:00+00:00,long,1,2863.75,2873.25,41.55,TIME_EXIT,48,0.4352844616216476,0.08022475417765607
2019-08-07 13:50:00+00:00,2019-08-07 14:50:00+00:00,long,1,2827.75,2865.5,182.8,TIME_EXIT,48,0.44245482412653775,0.07299319292426559
2019-08-07 18:20:00+00:00,2019-08-07 19:20:00+00:00,long,1,2869.75,2884.0,65.3,TIME_EXIT,48,0.4383490036652233,0.07194723710516387
2019-08-08 18:15:00+00:00,2019-08-08 19:15:00+00:00,long,1,2926.5,2927.0,-3.45,TIME_EXIT,48,0.4376116870758872,0.12687446685442222
2019-08-09 18:40:00+00:00,2019-08-09 19:40:00+00:00,long,1,2923.25,2931.0,32.8,TIME_EXIT,48,0.4357915265990711,0.09200708331687396
2019-08-12 18:45:00+00:00,2019-08-12 19:45:00+00:00,long,1,2880.25,2884.5,15.3,TIME_EXIT,48,0.4360466298678854,0.062451416938776094
2019-08-13 14:50:00+00:00,2019-08-13 15:25:00+00:00,long,1,2933.75,2918.75,-80.95,CATASTOP,48,0.4434678504533247,0.05659822221434441
2019-08-13 18:05:00+00:00,2019-08-13 19:05:00+00:00,long,1,2929.5,2929.0,-8.45,TIME_EXIT,48,0.4366132577032134,0.08635498572883421
2019-08-14 18:45:00+00:00,2019-08-14 19:45:00+00:00,long,1,2844.5,2846.0,1.5499999999999998,TIME_EXIT,48,0.4370339460666014,0.05345744861123497
2019-08-15 14:05:00+00:00,2019-08-15 15:05:00+00:00,long,1,2854.75,2843.25,-63.45,TIME_EXIT,48,0.4384581683303437,0.05287154649565412
2019-08-15 17:50:00+00:00,2019-08-15 18:50:00+00:00,long,1,2837.0,2841.0,14.05,TIME_EXIT,48,0.43537655186219715,0.0659692645808227
2019-08-23 14:30:00+00:00,2019-08-23 15:05:00+00:00,long,1,2916.0,2894.25,-114.7,CATASTOP,48,0.43566708427614415,0.06370707392322728
2019-09-18 18:20:00+00:00,2019-09-18 19:20:00+00:00,long,1,2986.25,2998.0,52.8,TIME_EXIT,48,0.4488607287241477,0.07386538528652703
2019-09-20 18:15:00+00:00,2019-09-20 19:15:00+00:00,long,1,2997.5,3002.5,19.05,TIME_EXIT,48,0.43816026799298785,0.05914950903162336
2019-09-27 18:45:00+00:00,2019-09-27 19:45:00+00:00,long,1,2953.0,2958.75,22.8,TIME_EXIT,48,0.4362197310963728,0.05266209252015813
2019-10-03 18:45:00+00:00,2019-10-03 19:45:00+00:00,long,1,2905.0,2903.75,-12.2,TIME_EXIT,48,0.4371845017007367,0.11526362482968361
2019-10-07 18:40:00+00:00,2019-10-07 19:40:00+00:00,long,1,2945.75,2942.75,-20.95,TIME_EXIT,48,0.437191182824006,0.08104284804496104
2019-10-08 18:35:00+00:00,2019-10-08 19:35:00+00:00,long,1,2913.75,2908.25,-33.45,TIME_EXIT,48,0.43651101795866576,0.06799548718147391
2019-10-10 18:15:00+00:00,2019-10-10 19:15:00+00:00,long,1,2934.5,2935.75,0.2999999999999998,TIME_EXIT,48,0.4385077438504755,0.06817479529114884
2019-10-11 18:25:00+00:00,2019-10-11 19:25:00+00:00,long,1,2986.25,2989.0,7.8,TIME_EXIT,48,0.4348512005216602,0.097916199121929
2019-10-30 18:45:00+00:00,2019-10-30 19:45:00+00:00,long,1,3030.25,3043.25,59.05,TIME_EXIT,48,0.4354648468484994,0.062327257918526946
2019-12-12 19:50:00+00:00,2019-12-12 20:50:00+00:00,long,1,3165.0,3173.0,34.05,TIME_EXIT,48,0.43518884365312066,0.07938429553884435
2019-12-13 19:40:00+00:00,2019-12-13 20:40:00+00:00,long,1,3171.5,3173.25,2.8,TIME_EXIT,48,0.4353599161406662,0.08874986799203677
2020-01-14 19:25:00+00:00,2020-01-14 20:25:00+00:00,long,1,3281.25,3282.75,1.5499999999999998,TIME_EXIT,48,0.43536580024035204,0.08108596810693669
2020-01-24 19:50:00+00:00,2020-01-24 20:50:00+00:00,long,1,3284.25,3290.0,22.8,TIME_EXIT,48,0.4399260475785535,0.05743387522288551
2020-01-27 14:35:00+00:00,2020-01-27 15:35:00+00:00,long,1,3236.0,3249.25,60.3,TIME_EXIT,48,0.43750614651102554,0.057287976689213094
2020-01-27 19:45:00+00:00,2020-01-27 20:45:00+00:00,long,1,3254.75,3247.5,-42.2,TIME_EXIT,48,0.43507624817703544,0.07459207551819313
2020-01-29 19:50:00+00:00,2020-01-29 20:50:00+00:00,long,1,3287.25,3276.0,-62.2,TIME_EXIT,48,0.4385746830356851,0.08680482662789052
2020-01-30 19:50:00+00:00,2020-01-30 20:50:00+00:00,long,1,3254.5,3280.5,124.05,TIME_EXIT,48,0.4440100358778261,0.05189824666293896
2020-02-03 19:40:00+00:00,2020-02-03 20:40:00+00:00,long,1,3246.5,3253.5,29.05,TIME_EXIT,48,0.43915388029953245,0.07443384063546449
2020-02-20 16:40:00+00:00,2020-02-20 17:40:00+00:00,long,1,3348.5,3355.0,26.55,TIME_EXIT,48,0.4381440403572066,0.06775681479243162
2020-02-21 19:25:00+00:00,2020-02-21 20:25:00+00:00,long,1,3333.25,3332.75,-8.45,TIME_EXIT,48,0.4352976875101981,0.05978007686817349
2020-02-24 14:35:00+00:00,2020-02-24 15:35:00+00:00,long,1,3235.0,3242.5,31.55,TIME_EXIT,48,0.4669438469783552,0.0559613584980691
2020-02-25 15:10:00+00:00,2020-02-25 15:20:00+00:00,long,1,3233.0,3219.0,-75.95,CATASTOP,48,0.4359385137114195,0.0559465232010638
2020-02-25 16:25:00+00:00,2020-02-25 17:25:00+00:00,long,1,3180.75,3180.75,-5.95,TIME_EXIT,48,0.45235353115153776,0.052759843430196296
2020-02-25 19:15:00+00:00,2020-02-25 19:30:00+00:00,long,1,3140.25,3121.5,-99.7,CATASTOP,48,0.4732759612035257,0.058957472441425296
2020-02-26 17:15:00+00:00,2020-02-26 18:15:00+00:00,long,1,3139.0,3141.0,4.05,TIME_EXIT,48,0.4439932162405955,0.07343139795903791
2020-02-26 18:40:00+00:00,2020-02-26 18:40:00+00:00,long,1,3124.25,3111.25,-70.95,CATASTOP,48,0.46064990985247917,0.06211574093189798
2020-02-27 14:35:00+00:00,2020-02-27 14:45:00+00:00,long,1,3058.25,3045.5,-69.7,CATASTOP,48,0.4599217257158968,0.05516512825642539
2020-02-27 16:25:00+00:00,2020-02-27 17:10:00+00:00,short,1,3064.5,3077.0,-68.45,CATASTOP,48,0.48579369287056084,0.05133724643105886
2020-02-27 18:50:00+00:00,2020-02-27 19:50:00+00:00,long,1,3045.0,3042.5,-18.45,TIME_EXIT,48,0.5079112920393728,0.07162910383018639
2020-02-28 14:35:00+00:00,2020-02-28 14:55:00+00:00,long,1,2897.75,2875.0,-119.7,CATASTOP,48,0.5244228133565031,0.0681602835662124
2020-02-28 15:40:00+00:00,2020-02-28 15:55:00+00:00,short,1,2878.25,2893.25,-80.95,CATASTOP,48,0.6215593807157964,0.10785419648502326
2020-03-02 14:35:00+00:00,2020-03-02 15:35:00+00:00,short,1,2983.5,2958.0,121.55,TIME_EXIT,48,0.666370709411947,0.20179520058073658
2020-03-02 19:45:00+00:00,2020-03-02 20:45:00+00:00,long,1,2995.5,3047.5,254.05,TIME_EXIT,48,0.519285588936208,0.09484141222197151
2020-03-03 15:00:00+00:00,2020-03-03 16:00:00+00:00,long,1,3054.75,3104.75,244.05,TIME_EXIT,48,0.4597030619421874,0.05162670720434426
2020-03-03 16:10:00+00:00,2020-03-03 16:20:00+00:00,long,1,3083.25,3052.25,-160.95,CATASTOP,48,0.5907916787715288,0.05112826943449755
2020-03-04 14:35:00+00:00,2020-03-04 15:35:00+00:00,short,1,3061.0,3056.0,19.05,TIME_EXIT,48,0.5895019310480071,0.0829576734554448
2020-03-04 19:10:00+00:00,2020-03-04 20:10:00+00:00,long,1,3081.75,3092.0,45.3,TIME_EXIT,48,0.46947729448713676,0.09325539131401511
2020-03-05 14:35:00+00:00,2020-03-05 15:35:00+00:00,long,1,3049.25,3053.5,15.3,TIME_EXIT,48,0.470832437803892,0.07238633725472376
2020-03-06 14:35:00+00:00,2020-03-06 15:35:00+00:00,long,1,2929.5,2949.75,95.3,TIME_EXIT,48,0.5111838412016055,0.06591611771334455
2020-03-06 15:40:00+00:00,2020-03-06 15:45:00+00:00,short,1,2949.5,2964.25,-79.7,CATASTOP,48,0.540516873584475,0.0645621998853973
2020-03-09 13:35:00+00:00,2020-03-09 14:45:00+00:00,long,1,2759.75,2797.5,182.8,TIME_EXIT,48,0.6067654512498251,0.07209290188652717
2020-03-09 14:50:00+00:00,2020-03-09 15:35:00+00:00,short,1,2797.25,2815.75,-98.45,CATASTOP,48,0.7092018161852887,0.18749272844436715
2020-03-10 13:35:00+00:00,2020-03-10 14:35:00+00:00,short,1,2841.25,2813.0,135.3,TIME_EXIT,48,0.6175011759115326,0.12611120713418816
2020-03-10 15:30:00+00:00,2020-03-10 16:30:00+00:00,long,1,2744.25,2765.5,100.3,TIME_EXIT,48,0.4926362863829992,0.06534708191490507
2020-03-11 13:35:00+00:00,2020-03-11 13:50:00+00:00,long,1,2800.5,2788.25,-67.2,CATASTOP,48,0.5104626822194679,0.05251738168322162
2020-03-12 13:35:00+00:00,2020-03-12 13:35:00+00:00,long,1,2560.0,2546.5,-73.45,CATASTOP,48,0.6498914621991241,0.09406683758651546
2020-03-12 14:45:00+00:00,2020-03-12 15:45:00+00:00,short,1,2563.0,2523.25,192.8,TIME_EXIT,48,0.7389393403558252,0.2286676913694582
2020-03-12 17:10:00+00:00,2020-03-12 18:10:00+00:00,short,1,2656.75,2546.0,547.8,TIME_EXIT,48,0.794419971131205,0.32775672997003963
2020-03-13 13:35:00+00:00,2020-03-13 14:35:00+00:00,short,1,2623.5,2574.25,240.3,TIME_EXIT,48,0.7547653474367935,0.2359348908353982
2020-03-13 16:20:00+00:00,2020-03-13 16:30:00+00:00,short,1,2508.25,2520.5,-67.2,CATASTOP,48,0.6435909969656964,0.10394032175671308
2020-03-16 13:45:00+00:00,2020-03-16 13:45:00+00:00,long,1,2445.75,2367.0,-399.7,CATASTOP,48,0.6673346439553841,0.05108223566705672
2020-03-16 14:50:00+00:00,2020-03-16 15:10:00+00:00,short,1,2494.5,2516.5,-115.95,CATASTOP,48,0.8444831826766566,0.2551384385954858
2020-03-17 14:10:00+00:00,2020-03-17 14:10:00+00:00,short,1,2383.5,2401.25,-94.7,CATASTOP,48,0.6055041479164192,0.07115808997484752
2020-03-18 13:35:00+00:00,2020-03-18 14:35:00+00:00,long,1,2364.75,2410.0,220.3,TIME_EXIT,48,0.6551156235527731,0.12172197759568337
2020-03-18 14:40:00+00:00,2020-03-18 15:40:00+00:00,short,1,2410.25,2359.25,249.05,TIME_EXIT,48,0.6854545599419061,0.14248720605091958
2020-03-19 13:35:00+00:00,2020-03-19 14:10:00+00:00,short,1,2366.25,2385.25,-100.95,CATASTOP,48,0.6112482009602654,0.10293254007118846
2020-03-20 13:50:00+00:00,2020-03-20 14:50:00+00:00,long,1,2365.25,2425.75,296.55,TIME_EXIT,48,0.5760008683474269,0.09073695729305259
2020-03-20 17:10:00+00:00,2020-03-20 18:10:00+00:00,short,1,2383.25,2375.75,31.55,TIME_EXIT,48,0.5309441854022261,0.05271570202074932
2020-03-23 14:00:00+00:00,2020-03-23 15:00:00+00:00,short,1,2268.5,2238.75,142.8,TIME_EXIT,48,0.5719930766191473,0.07081870659570044
2020-03-23 16:25:00+00:00,2020-03-23 16:45:00+00:00,short,1,2221.5,2251.75,-157.2,CATASTOP,48,0.5669560755404118,0.1239623285095473
2020-03-24 13:35:00+00:00,2020-03-24 13:35:00+00:00,short,1,2340.25,2365.5,-132.2,CATASTOP,48,0.6767126843484509,0.17803492368016255
2020-03-25 14:15:00+00:00,2020-03-25 15:15:00+00:00,long,1,2408.75,2442.0,160.3,TIME_EXIT,48,0.5216792339660382,0.06489848898210754
2020-03-25 18:05:00+00:00,2020-03-25 18:05:00+00:00,long,1,2537.0,2516.75,-107.2,CATASTOP,48,0.5100524059503142,0.0673351790334617
2020-03-26 13:35:00+00:00,2020-03-26 13:50:00+00:00,long,1,2509.75,2496.5,-72.2,CATASTOP,48,0.5059462955371322,0.0632526778884866
2020-03-27 13:35:00+00:00,2020-03-27 13:40:00+00:00,long,1,2535.75,2523.75,-65.95,CATASTOP,48,0.5253543537959129,0.059514053635025876
2020-03-30 13:45:00+00:00,2020-03-30 14:45:00+00:00,long,1,2544.0,2579.5,171.55,TIME_EXIT,48,0.48707965834382627,0.050962136491315924
2020-03-30 17:35:00+00:00,2020-03-30 18:15:00+00:00,long,1,2593.25,2578.25,-80.95,CATASTOP,48,0.45553893499742887,0.07204004945573889
2020-03-31 13:35:00+00:00,2020-03-31 13:50:00+00:00,long,1,2600.0,2584.75,-82.2,CATASTOP,48,0.4630004399473508,0.0692200599488364
2020-04-01 13:35:00+00:00,2020-04-01 14:35:00+00:00,long,1,2477.25,2495.5,85.3,TIME_EXIT,48,0.5264054842006628,0.0686408717181366
2020-04-01 17:25:00+00:00,2020-04-01 18:05:00+00:00,short,1,2464.0,2480.5,-88.45,CATASTOP,48,0.46731460506818373,0.05890253823780389
2020-04-02 18:10:00+00:00,2020-04-02 19:10:00+00:00,long,1,2465.0,2489.25,115.3,TIME_EXIT,48,0.48305128557128757,0.0942255058737898
2020-04-03 14:20:00+00:00,2020-04-03 14:30:00+00:00,long,1,2512.75,2499.0,-74.7,CATASTOP,48,0.463524260549172,0.06030544045276914
2020-04-03 18:15:00+00:00,2020-04-03 19:15:00+00:00,long,1,2452.25,2468.25,74.05,TIME_EXIT,48,0.46019682569415943,0.05830505735531816
2020-04-06 13:35:00+00:00,2020-04-06 13:50:00+00:00,short,1,2574.25,2593.25,-100.95,CATASTOP,48,0.5653679077651524,0.08783220128711339
2020-04-07 14:00:00+00:00,2020-04-07 15:00:00+00:00,short,1,2737.5,2687.0,246.55,TIME_EXIT,48,0.5076226061653594,0.056285917336336755
2020-04-07 18:45:00+00:00,2020-04-07 18:55:00+00:00,long,1,2682.0,2660.5,-113.45,CATASTOP,48,0.4944051520922508,0.09933057606169415
2020-04-09 14:25:00+00:00,2020-04-09 15:25:00+00:00,long,1,2780.25,2771.25,-50.95,TIME_EXIT,48,0.4698130005310365,0.05297108729398031
2020-04-09 15:30:00+00:00,2020-04-09 16:30:00+00:00,long,1,2771.25,2794.5,110.3,TIME_EXIT,48,0.47757700011467524,0.09166030403353559
2020-04-09 17:45:00+00:00,2020-04-09 18:05:00+00:00,long,1,2796.5,2781.75,-79.7,CATASTOP,48,0.47057751370901385,0.09064981003984168
2020-04-09 18:50:00+00:00,2020-04-09 18:50:00+00:00,long,1,2777.75,2763.5,-77.2,CATASTOP,48,0.4925951689903241,0.07602476420905024
2020-04-13 13:50:00+00:00,2020-04-13 14:20:00+00:00,long,1,2746.0,2733.75,-67.2,CATASTOP,48,0.44814880649694394,0.0506478984543518
2020-04-14 14:35:00+00:00,2020-04-14 15:05:00+00:00,long,1,2826.0,2807.5,-98.45,CATASTOP,48,0.4547726771909619,0.05401727575226384
2020-04-14 18:50:00+00:00,2020-04-14 19:50:00+00:00,long,1,2834.75,2837.25,6.55,TIME_EXIT,48,0.45635262081984895,0.09659028438215439
2020-04-15 13:35:00+00:00,2020-04-15 13:55:00+00:00,long,1,2773.5,2761.5,-65.95,CATASTOP,48,0.45433134743796094,0.06552703087015899
2020-04-15 18:30:00+00:00,2020-04-15 19:30:00+00:00,long,1,2780.0,2776.75,-22.2,TIME_EXIT,48,0.4457189066010286,0.06160302429948089
2020-04-16 13:35:00+00:00,2020-04-16 13:50:00+00:00,long,1,2791.75,2775.0,-89.7,CATASTOP,48,0.43797969416065613,0.07222554798953912
2020-04-16 14:40:00+00:00,2020-04-16 15:40:00+00:00,long,1,2770.5,2787.75,80.3,TIME_EXIT,48,0.4399629884386328,0.0569335736231778
2020-04-16 16:25:00+00:00,2020-04-16 17:25:00+00:00,long,1,2767.0,2771.5,16.55,TIME_EXIT,48,0.4412406385788626,0.07204529558812539
2020-04-16 18:05:00+00:00,2020-04-16 19:05:00+00:00,long,1,2765.75,2774.75,39.05,TIME_EXIT,48,0.44818325081119975,0.05011886484922923
2020-04-17 14:35:00+00:00,2020-04-17 15:35:00+00:00,long,1,2835.25,2831.25,-25.95,TIME_EXIT,48,0.45688239905510075,0.07069997082645163
2020-04-17 17:55:00+00:00,2020-04-17 18:40:00+00:00,long,1,2837.0,2824.5,-68.45,CATASTOP,48,0.45073580443933936,0.09175949133598549
2020-04-20 14:15:00+00:00,2020-04-20 15:15:00+00:00,long,1,2834.5,2846.0,51.55,TIME_EXIT,48,0.4358862914229135,0.050319827467568634
2020-04-20 17:55:00+00:00,2020-04-20 18:20:00+00:00,long,1,2846.5,2833.75,-69.7,CATASTOP,48,0.43540608576083156,0.08039908777744043
2020-04-21 13:35:00+00:00,2020-04-21 14:35:00+00:00,long,1,2765.5,2757.25,-47.2,TIME_EXIT,48,0.45958910850457196,0.05860694283171325
2020-04-23 14:25:00+00:00,2020-04-23 15:25:00+00:00,long,1,2821.0,2829.75,37.8,TIME_EXIT,48,0.43744699445381513,0.07933264320517197
2020-04-23 16:50:00+00:00,2020-04-23 17:50:00+00:00,long,1,2795.5,2793.5,-15.95,TIME_EXIT,48,0.4467339448151869,0.09257172900215443
2020-04-23 17:55:00+00:00,2020-04-23 18:55:00+00:00,long,1,2794.0,2809.75,72.8,TIME_EXIT,48,0.4879421258133513,0.05035455243845033
2020-04-27 14:35:00+00:00,2020-04-27 15:35:00+00:00,long,1,2856.5,2867.0,46.55,TIME_EXIT,48,0.43563619063956943,0.0843799252864999
2020-04-27 17:25:00+00:00,2020-04-27 18:25:00+00:00,long,1,2861.5,2868.0,26.55,TIME_EXIT,48,0.4348682218931406,0.08962590301057316
2020-04-27 18:30:00+00:00,2020-04-27 19:30:00+00:00,long,1,2868.25,2874.5,25.3,TIME_EXIT,48,0.44094990110262683,0.10453358599365331
2020-04-28 14:25:00+00:00,2020-04-28 14:45:00+00:00,long,1,2889.25,2873.5,-84.7,CATASTOP,48,0.43700660719665896,0.07270059933412887
2020-04-28 18:35:00+00:00,2020-04-28 19:35:00+00:00,long,1,2880.0,2868.0,-65.95,CATASTOP,48,0.4399048138327997,0.06364511320810162
2020-04-29 14:35:00+00:00,2020-04-29 15:35:00+00:00,long,1,2921.25,2923.5,5.3,TIME_EXIT,48,0.44656323853497737,0.06662217132824388
2020-04-29 18:05:00+00:00,2020-04-29 19:05:00+00:00,long,1,2933.5,2941.25,32.8,TIME_EXIT,48,0.4459071684366961,0.10585421472357448
2020-04-30 14:30:00+00:00,2020-04-30 15:30:00+00:00,long,1,2909.25,2906.25,-20.95,TIME_EXIT,48,0.4395128268101965,0.05039537044462894
2020-05-01 13:35:00+00:00,2020-05-01 14:35:00+00:00,long,1,2851.5,2853.0,1.5499999999999998,TIME_EXIT,48,0.43851356545477144,0.05681011429641819
2020-05-05 18:05:00+00:00,2020-05-05 19:05:00+00:00,long,1,2883.75,2887.0,10.3,TIME_EXIT,48,0.4351454926785775,0.12060154082233004
2020-05-06 13:45:00+00:00,2020-05-06 13:55:00+00:00,long,1,2875.5,2860.5,-80.95,CATASTOP,48,0.4375110605088517,0.0653269387741458
2020-05-06 18:15:00+00:00,2020-05-06 19:15:00+00:00,long,1,2860.5,2859.0,-13.45,TIME_EXIT,48,0.43488589019810653,0.05181814181513994
