entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks
2019-10-11 15:00:00+00:00,2019-10-11 16:00:00+00:00,long,5,2983.25,2984.5,1.5,MAX_HOLD,24
2019-10-11 16:25:00+00:00,2019-10-11 16:35:00+00:00,long,5,2980.0,2974.0,-179.75,STOP,24
2019-10-11 16:40:00+00:00,2019-10-11 17:40:00+00:00,long,5,2979.5,2984.5,95.25,MAX_HOLD,24
2019-10-11 17:45:00+00:00,2019-10-11 18:45:00+00:00,long,5,2984.75,2990.25,107.75,MAX_HOLD,24
2019-10-11 18:50:00+00:00,2019-10-11 19:50:00+00:00,short,5,2990.25,2977.75,282.75,MAX_HOLD,24
2019-10-14 13:45:00+00:00,2019-10-14 14:45:00+00:00,long,5,2962.0,2970.25,176.5,MAX_HOLD,24
2019-10-14 15:15:00+00:00,2019-10-14 16:15:00+00:00,long,5,2969.25,2968.75,-42.25,MAX_HOLD,24
2019-10-14 16:25:00+00:00,2019-10-14 17:25:00+00:00,long,5,2967.25,2966.75,-42.25,MAX_HOLD,24
2019-10-14 17:35:00+00:00,2019-10-14 18:35:00+00:00,long,5,2966.25,2969.0,39.0,MAX_HOLD,24
2019-10-14 18:40:00+00:00,2019-10-14 19:40:00+00:00,long,5,2969.25,2966.5,-98.5,MAX_HOLD,24
2019-10-14 19:45:00+00:00,2019-10-14 19:55:00+00:00,long,5,2966.75,2966.75,-29.75,SESSION_FLAT,24
2019-10-15 13:40:00+00:00,2019-10-15 14:15:00+00:00,long,5,2977.5,2989.5,270.25,TARGET,24
2019-10-15 14:20:00+00:00,2019-10-15 14:55:00+00:00,long,5,2987.0,2999.0,270.25,TARGET,24
2019-10-15 16:10:00+00:00,2019-10-15 17:10:00+00:00,short,5,2999.25,2999.75,-42.25,MAX_HOLD,24
2019-10-15 17:15:00+00:00,2019-10-15 18:15:00+00:00,short,5,2999.5,3001.5,-79.75,MAX_HOLD,24
2019-10-15 18:20:00+00:00,2019-10-15 19:20:00+00:00,short,5,3001.0,2997.75,51.5,MAX_HOLD,24
2019-10-15 19:25:00+00:00,2019-10-15 19:55:00+00:00,long,5,2998.0,2996.25,-73.5,SESSION_FLAT,24
2019-10-16 13:35:00+00:00,2019-10-16 14:35:00+00:00,long,5,2989.25,2993.25,70.25,MAX_HOLD,24
2019-10-16 14:40:00+00:00,2019-10-16 15:40:00+00:00,short,5,2993.0,2992.0,-4.75,MAX_HOLD,24
2019-10-16 15:45:00+00:00,2019-10-16 16:45:00+00:00,long,5,2992.25,2990.0,-86.0,MAX_HOLD,24
2019-10-16 16:50:00+00:00,2019-10-16 17:50:00+00:00,long,5,2990.25,2988.0,-86.0,MAX_HOLD,24
2019-10-16 17:55:00+00:00,2019-10-16 18:55:00+00:00,long,5,2988.25,2991.75,57.75,MAX_HOLD,24
2019-10-16 19:00:00+00:00,2019-10-16 19:55:00+00:00,long,5,2992.0,2989.5,-92.25,SESSION_FLAT,24
2019-10-17 14:00:00+00:00,2019-10-17 14:35:00+00:00,long,5,3007.5,3001.5,-179.75,STOP,24
2019-10-17 14:45:00+00:00,2019-10-17 15:45:00+00:00,short,5,3001.75,2996.0,114.0,MAX_HOLD,24
2019-10-17 15:50:00+00:00,2019-10-17 16:05:00+00:00,long,5,2996.5,2990.5,-179.75,STOP,24
2019-10-17 16:10:00+00:00,2019-10-17 17:10:00+00:00,long,5,2993.0,2997.25,76.5,MAX_HOLD,24
2019-10-17 17:25:00+00:00,2019-10-17 18:25:00+00:00,long,5,2998.5,2997.75,-48.5,MAX_HOLD,24
2019-10-17 18:30:00+00:00,2019-10-17 19:30:00+00:00,long,5,2998.0,3000.5,32.75,MAX_HOLD,24
2019-10-17 19:35:00+00:00,2019-10-17 19:55:00+00:00,short,5,3000.25,2997.25,45.25,SESSION_FLAT,24
2019-10-18 13:40:00+00:00,2019-10-18 14:40:00+00:00,short,5,2996.5,2989.75,139.0,MAX_HOLD,24
2019-10-18 14:45:00+00:00,2019-10-18 15:45:00+00:00,long,5,2990.0,2990.25,-23.5,MAX_HOLD,24
2019-10-18 15:50:00+00:00,2019-10-18 16:20:00+00:00,short,5,2989.75,2977.75,270.25,TARGET,24
2019-10-18 16:25:00+00:00,2019-10-18 17:25:00+00:00,long,5,2977.25,2988.5,251.5,MAX_HOLD,24
2019-10-18 17:30:00+00:00,2019-10-18 18:30:00+00:00,long,5,2988.5,2991.75,51.5,MAX_HOLD,24
2019-10-18 18:35:00+00:00,2019-10-18 19:35:00+00:00,long,5,2992.0,2993.0,-4.75,MAX_HOLD,24
2019-10-18 19:40:00+00:00,2019-10-18 19:55:00+00:00,long,5,2993.25,2988.75,-142.25,SESSION_FLAT,24
2019-10-21 13:35:00+00:00,2019-10-21 14:35:00+00:00,short,5,3000.0,2998.0,20.25,MAX_HOLD,24
2019-10-21 14:40:00+00:00,2019-10-21 15:40:00+00:00,long,5,2998.5,3002.0,57.75,MAX_HOLD,24
2019-10-21 16:05:00+00:00,2019-10-21 17:05:00+00:00,long,5,3000.25,3003.75,57.75,MAX_HOLD,24
