entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks
2019-09-16 19:20:00+00:00,2019-09-16 19:25:00+00:00,short,5,3000.0,2988.0,270.25,TARGET,24
2019-09-16 19:30:00+00:00,2019-09-16 19:30:00+00:00,short,5,2999.5,2987.5,270.25,TARGET,24
2019-09-16 19:35:00+00:00,2019-09-16 19:45:00+00:00,short,5,2997.0,2985.0,270.25,TARGET,24
2019-09-16 19:50:00+00:00,2019-09-16 19:55:00+00:00,short,5,3000.25,2997.5,39.0,SESSION_FLAT,24
2019-09-17 13:35:00+00:00,2019-09-17 13:35:00+00:00,short,5,2994.0,3000.0,-179.75,STOP,24
2019-09-17 13:40:00+00:00,2019-09-17 13:45:00+00:00,short,5,2998.5,2986.5,270.25,TARGET,24
2019-09-17 13:50:00+00:00,2019-09-17 13:50:00+00:00,short,5,2997.0,2985.0,270.25,TARGET,24
2019-09-17 14:00:00+00:00,2019-09-17 14:00:00+00:00,short,5,2999.25,2987.25,270.25,TARGET,24
2019-09-17 14:05:00+00:00,2019-09-17 14:15:00+00:00,short,5,2999.75,2987.75,270.25,TARGET,24
2019-09-17 14:20:00+00:00,2019-09-17 14:20:00+00:00,short,5,2997.25,2985.25,270.25,TARGET,24
2019-09-17 14:30:00+00:00,2019-09-17 14:30:00+00:00,short,5,2999.75,2987.75,270.25,TARGET,24
2019-09-17 14:35:00+00:00,2019-09-17 14:35:00+00:00,short,5,3001.0,2989.0,270.25,TARGET,24
2019-09-17 14:40:00+00:00,2019-09-17 14:40:00+00:00,short,5,2998.25,2986.25,270.25,TARGET,24
2019-09-17 14:45:00+00:00,2019-09-17 14:55:00+00:00,short,5,3001.5,2989.5,270.25,TARGET,24
2019-09-17 15:00:00+00:00,2019-09-17 15:00:00+00:00,short,5,2997.5,2985.5,270.25,TARGET,24
2019-09-17 15:10:00+00:00,2019-09-17 15:10:00+00:00,short,5,2999.5,2987.5,270.25,TARGET,24
2019-09-17 15:20:00+00:00,2019-09-17 15:35:00+00:00,short,5,3002.25,2990.25,270.25,TARGET,24
2019-09-17 15:40:00+00:00,2019-09-17 16:00:00+00:00,short,5,2999.25,2987.25,270.25,TARGET,24
2019-09-17 16:05:00+00:00,2019-09-17 16:10:00+00:00,short,5,2999.25,2987.25,270.25,TARGET,24
2019-09-17 16:15:00+00:00,2019-09-17 16:15:00+00:00,short,5,2.25,8.25,-179.75,STOP,24
2019-09-17 16:20:00+00:00,2019-09-17 16:25:00+00:00,short,5,3000.5,2988.5,270.25,TARGET,24
2019-09-17 16:30:00+00:00,2019-09-17 16:40:00+00:00,short,5,2998.75,2986.75,270.25,TARGET,24
2019-09-17 16:45:00+00:00,2019-09-17 17:10:00+00:00,short,5,2996.25,2984.25,270.25,TARGET,24
2019-09-17 17:15:00+00:00,2019-09-17 17:20:00+00:00,short,5,2996.75,2984.75,270.25,TARGET,24
2019-09-17 17:25:00+00:00,2019-09-17 17:35:00+00:00,short,5,3001.0,2989.0,270.25,TARGET,24
2019-09-17 17:40:00+00:00,2019-09-17 17:45:00+00:00,short,5,2997.75,2985.75,270.25,TARGET,24
2019-09-17 17:50:00+00:00,2019-09-17 17:55:00+00:00,short,5,3000.5,2988.5,270.25,TARGET,24
2019-09-17 18:00:00+00:00,2019-09-17 18:30:00+00:00,short,5,3001.0,2989.0,270.25,TARGET,24
2019-09-17 18:35:00+00:00,2019-09-17 19:05:00+00:00,short,5,3001.25,2989.25,270.25,TARGET,24
2019-09-17 19:10:00+00:00,2019-09-17 19:10:00+00:00,short,5,2999.25,2987.25,270.25,TARGET,24
2019-09-17 19:15:00+00:00,2019-09-17 19:40:00+00:00,short,5,3001.25,3007.25,-179.75,STOP,24
2019-09-17 19:45:00+00:00,2019-09-17 19:55:00+00:00,short,5,3007.0,3007.75,-48.5,SESSION_FLAT,24
2019-09-18 14:15:00+00:00,2019-09-18 14:25:00+00:00,short,5,3001.25,2989.25,270.25,TARGET,24
2019-09-18 14:30:00+00:00,2019-09-18 14:30:00+00:00,short,5,3000.25,2988.25,270.25,TARGET,24
2019-09-18 14:35:00+00:00,2019-09-18 14:35:00+00:00,short,5,3002.5,2990.5,270.25,TARGET,24
2019-09-18 14:40:00+00:00,2019-09-18 14:40:00+00:00,short,5,2.15,8.15,-179.75,STOP,24
2019-09-18 14:45:00+00:00,2019-09-18 14:50:00+00:00,short,5,3002.5,2990.5,270.25,TARGET,24
2019-09-18 14:55:00+00:00,2019-09-18 15:00:00+00:00,short,5,3001.75,2989.75,270.25,TARGET,24
2019-09-18 15:05:00+00:00,2019-09-18 15:05:00+00:00,short,5,2998.75,2986.75,270.25,TARGET,24
2019-09-18 15:10:00+00:00,2019-09-18 15:25:00+00:00,short,5,2997.75,2985.75,270.25,TARGET,24
2019-09-18 15:30:00+00:00,2019-09-18 15:30:00+00:00,short,5,2997.75,2985.75,270.25,TARGET,24
2019-09-18 15:35:00+00:00,2019-09-18 15:40:00+00:00,short,5,2997.5,2985.5,270.25,TARGET,24
2019-09-18 15:45:00+00:00,2019-09-18 15:45:00+00:00,short,5,2999.0,2987.0,270.25,TARGET,24
2019-09-18 15:55:00+00:00,2019-09-18 16:05:00+00:00,short,5,2999.25,2987.25,270.25,TARGET,24
2019-09-18 16:10:00+00:00,2019-09-18 16:45:00+00:00,short,5,2997.5,2985.5,270.25,TARGET,24
2019-09-18 16:50:00+00:00,2019-09-18 17:00:00+00:00,short,5,2999.75,2987.75,270.25,TARGET,24
2019-09-18 17:05:00+00:00,2019-09-18 17:10:00+00:00,short,5,2995.5,2983.5,270.25,TARGET,24
2019-09-18 17:20:00+00:00,2019-09-18 17:20:00+00:00,short,5,2997.75,2985.75,270.25,TARGET,24
2019-09-18 17:25:00+00:00,2019-09-18 17:25:00+00:00,short,5,2994.75,2982.75,270.25,TARGET,24
2019-09-18 17:35:00+00:00,2019-09-18 17:35:00+00:00,short,5,2995.25,2983.25,270.25,TARGET,24
2019-09-18 17:40:00+00:00,2019-09-18 17:40:00+00:00,short,5,2996.0,2984.0,270.25,TARGET,24
2019-09-18 17:45:00+00:00,2019-09-18 17:45:00+00:00,short,5,2997.75,2985.75,270.25,TARGET,24
2019-09-18 17:50:00+00:00,2019-09-18 17:50:00+00:00,short,5,2997.75,2985.75,270.25,TARGET,24
2019-09-18 17:55:00+00:00,2019-09-18 18:00:00+00:00,short,5,2996.0,3002.0,-179.75,STOP,24
2019-09-18 18:10:00+00:00,2019-09-18 18:10:00+00:00,short,5,2996.5,3002.5,-179.75,STOP,24
2019-09-18 19:15:00+00:00,2019-09-18 19:15:00+00:00,short,5,2993.0,2981.0,270.25,TARGET,24
2019-09-18 19:30:00+00:00,2019-09-18 19:35:00+00:00,short,5,2995.25,3001.25,-179.75,STOP,24
2019-09-18 19:45:00+00:00,2019-09-18 19:45:00+00:00,short,5,3005.0,2993.0,270.25,TARGET,24
2019-09-18 19:50:00+00:00,2019-09-18 19:55:00+00:00,short,5,3007.75,3005.5,26.5,SESSION_FLAT,24
2019-09-19 13:35:00+00:00,2019-09-19 13:35:00+00:00,short,5,3014.0,3002.0,270.25,TARGET,24
2019-09-19 13:40:00+00:00,2019-09-19 13:40:00+00:00,short,5,2.0,8.0,-179.75,STOP,24
2019-09-19 13:45:00+00:00,2019-09-19 13:45:00+00:00,short,5,3014.5,3002.5,270.25,TARGET,24
2019-09-19 13:50:00+00:00,2019-09-19 13:50:00+00:00,short,5,3016.75,3004.75,270.25,TARGET,24
2019-09-19 13:55:00+00:00,2019-09-19 14:05:00+00:00,short,5,3015.25,3003.25,270.25,TARGET,24
2019-09-19 14:10:00+00:00,2019-09-19 14:20:00+00:00,short,5,3018.75,3006.75,270.25,TARGET,24
2019-09-19 14:30:00+00:00,2019-09-19 14:30:00+00:00,short,5,3017.75,3005.75,270.25,TARGET,24
2019-09-19 14:35:00+00:00,2019-09-19 14:35:00+00:00,short,5,3018.5,3006.5,270.25,TARGET,24
2019-09-19 14:40:00+00:00,2019-09-19 14:40:00+00:00,short,5,3019.75,3007.75,270.25,TARGET,24
2019-09-19 14:45:00+00:00,2019-09-19 14:50:00+00:00,short,5,3022.75,3010.75,270.25,TARGET,24
2019-09-19 14:55:00+00:00,2019-09-19 15:00:00+00:00,short,5,3019.75,3007.75,270.25,TARGET,24
2019-09-19 15:05:00+00:00,2019-09-19 15:10:00+00:00,short,5,3019.5,3007.5,270.25,TARGET,24
2019-09-19 15:15:00+00:00,2019-09-19 15:50:00+00:00,short,5,3019.25,3007.25,270.25,TARGET,24
2019-09-19 15:55:00+00:00,2019-09-19 16:10:00+00:00,short,5,3019.5,3007.5,270.25,TARGET,24
2019-09-19 16:15:00+00:00,2019-09-19 16:50:00+00:00,short,5,3021.5,3009.5,270.25,TARGET,24
2019-09-19 16:55:00+00:00,2019-09-19 17:05:00+00:00,short,5,3017.75,3005.75,270.25,TARGET,24
2019-09-19 17:10:00+00:00,2019-09-19 17:10:00+00:00,short,5,3016.5,3004.5,270.25,TARGET,24
