entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks,score
2021-11-03 17:00:00+00:00,2021-11-03 18:00:00+00:00,long,1,4617.75,4624.75,29.05,TIME_EXIT,24,0.5444668832427114
2021-11-03 18:50:00+00:00,2021-11-03 19:50:00+00:00,long,1,4637.25,4653.75,76.55,TIME_EXIT,72,0.5643155655023743
2021-11-04 13:35:00+00:00,2021-11-04 14:35:00+00:00,long,1,4656.25,4672.75,76.55,TIME_EXIT,60,0.6022578273400828
2021-11-05 13:35:00+00:00,2021-11-05 14:35:00+00:00,long,1,4696.5,4706.25,42.8,TIME_EXIT,72,0.6102604512111142
2021-11-05 14:50:00+00:00,2021-11-05 15:50:00+00:00,long,1,4708.75,4703.0,-34.7,TIME_EXIT,52,0.5584273158188421
2021-11-08 17:35:00+00:00,2021-11-08 18:35:00+00:00,long,1,4690.75,4691.5,-2.2,TIME_EXIT,39,0.5423213036804755
2021-11-09 16:35:00+00:00,2021-11-09 17:35:00+00:00,long,1,4674.75,4672.25,-18.45,TIME_EXIT,72,0.5527153167215135
2021-11-09 17:45:00+00:00,2021-11-09 18:45:00+00:00,long,1,4670.0,4670.25,-4.7,TIME_EXIT,66,0.5587967101489787
2021-11-10 14:35:00+00:00,2021-11-10 15:35:00+00:00,long,1,4663.5,4673.5,44.05,TIME_EXIT,68,0.558432275084763
2021-11-11 19:50:00+00:00,2021-11-11 20:50:00+00:00,short,1,4649.75,4645.25,16.55,TIME_EXIT,30,0.5416149530768044
2021-11-12 16:25:00+00:00,2021-11-12 17:25:00+00:00,long,1,4674.5,4676.0,1.5499999999999998,TIME_EXIT,61,0.5539697387258966
2021-11-12 17:30:00+00:00,2021-11-12 18:30:00+00:00,long,1,4676.0,4671.5,-28.45,TIME_EXIT,48,0.5506686113109618
2021-11-15 16:50:00+00:00,2021-11-15 17:50:00+00:00,long,1,4669.25,4675.25,24.05,TIME_EXIT,51,0.5509636548220599
2021-11-16 17:20:00+00:00,2021-11-16 18:20:00+00:00,long,1,4702.5,4705.5,9.05,TIME_EXIT,38,0.5503272974660589
2021-11-17 15:05:00+00:00,2021-11-17 16:05:00+00:00,long,1,4681.25,4690.5,40.3,TIME_EXIT,56,0.5515355925301657
2021-11-17 17:35:00+00:00,2021-11-17 18:35:00+00:00,long,1,4683.25,4688.5,20.3,TIME_EXIT,44,0.5500448571271674
2021-11-18 17:35:00+00:00,2021-11-18 18:35:00+00:00,short,1,4703.0,4696.5,26.55,TIME_EXIT,46,0.5415926533286217
2021-11-19 15:10:00+00:00,2021-11-19 16:10:00+00:00,long,1,4699.0,4703.75,17.8,TIME_EXIT,64,0.561431924708969
2021-11-19 17:40:00+00:00,2021-11-19 18:40:00+00:00,short,1,4710.75,4692.0,87.8,TIME_EXIT,32,0.5538797673465689
2021-11-22 14:35:00+00:00,2021-11-22 15:35:00+00:00,long,1,4715.0,4737.5,106.55,TIME_EXIT,60,0.5531672959159382
2021-11-22 15:40:00+00:00,2021-11-22 16:40:00+00:00,long,1,4738.0,4727.25,-59.7,TIME_EXIT,72,0.5854962837391037
2021-11-24 17:35:00+00:00,2021-11-24 18:35:00+00:00,long,1,4684.5,4692.25,32.8,TIME_EXIT,57,0.549316814837293
2021-11-25 17:10:00+00:00,2021-11-26 14:35:00+00:00,short,1,4706.5,4642.25,315.3,TIME_EXIT,24,0.5537857427275554
2021-11-26 14:40:00+00:00,2021-11-26 15:40:00+00:00,short,1,4641.75,4610.75,149.05,TIME_EXIT,72,0.6008522146516257
2021-11-29 14:35:00+00:00,2021-11-29 15:35:00+00:00,short,1,4649.0,4633.0,74.05,TIME_EXIT,72,0.5519912167282246
2021-11-29 16:45:00+00:00,2021-11-29 17:45:00+00:00,long,1,4646.75,4666.0,90.3,TIME_EXIT,72,0.5575484602544246
2021-12-01 15:00:00+00:00,2021-12-01 16:00:00+00:00,long,1,4615.75,4637.25,101.55,TIME_EXIT,72,0.5564115691528805
2021-12-01 16:35:00+00:00,2021-12-01 17:35:00+00:00,short,1,4644.5,4629.5,69.05,TIME_EXIT,72,0.5547327658430677
2021-12-06 15:15:00+00:00,2021-12-06 16:15:00+00:00,long,1,4569.25,4573.25,14.05,TIME_EXIT,72,0.6077492142000307
2021-12-06 17:05:00+00:00,2021-12-06 18:05:00+00:00,long,1,4580.5,4600.5,94.05,TIME_EXIT,72,0.5541772641811964
2021-12-07 14:35:00+00:00,2021-12-07 15:35:00+00:00,long,1,4648.75,4683.75,169.05,TIME_EXIT,72,0.5862532324858317
2021-12-07 15:45:00+00:00,2021-12-07 16:45:00+00:00,long,1,4683.5,4687.5,14.05,TIME_EXIT,72,0.5648500042856448
2021-12-08 15:00:00+00:00,2021-12-08 16:00:00+00:00,short,1,4686.0,4673.25,57.8,TIME_EXIT,72,0.5505403810645746
2021-12-09 17:35:00+00:00,2021-12-09 18:35:00+00:00,long,1,4684.0,4691.25,30.3,TIME_EXIT,54,0.5430155906035268
2021-12-10 17:50:00+00:00,2021-12-10 18:50:00+00:00,long,1,4678.0,4686.25,35.3,TIME_EXIT,67,0.5401342634329953
2021-12-13 14:40:00+00:00,2021-12-13 15:40:00+00:00,short,1,4696.75,4672.5,115.3,TIME_EXIT,64,0.5878807130572817
2021-12-13 16:45:00+00:00,2021-12-13 17:45:00+00:00,long,1,4669.0,4673.5,16.55,TIME_EXIT,72,0.5563283640676392
2021-12-14 18:25:00+00:00,2021-12-14 19:25:00+00:00,long,1,4605.0,4614.5,41.55,TIME_EXIT,64,0.5474533393571448
2021-12-15 17:25:00+00:00,2021-12-15 18:25:00+00:00,long,1,4604.5,4614.5,44.05,TIME_EXIT,60,0.5545686548744373
2021-12-20 14:40:00+00:00,2021-12-20 15:40:00+00:00,short,1,4556.0,4536.75,90.3,TIME_EXIT,72,0.5571357540393963
2021-12-20 17:55:00+00:00,2021-12-20 18:55:00+00:00,long,1,4529.75,4545.75,74.05,TIME_EXIT,72,0.5601271059485337
2021-12-21 16:45:00+00:00,2021-12-21 17:45:00+00:00,long,1,4604.25,4621.75,81.55,TIME_EXIT,72,0.5610965057503062
2021-12-21 17:50:00+00:00,2021-12-21 18:50:00+00:00,long,1,4622.25,4632.5,45.3,TIME_EXIT,72,0.5877261520103342
2021-12-22 14:35:00+00:00,2021-12-22 15:35:00+00:00,long,1,4639.5,4653.5,64.05,TIME_EXIT,62,0.587967090955375
2021-12-22 15:40:00+00:00,2021-12-22 16:40:00+00:00,long,1,4653.75,4674.0,95.3,TIME_EXIT,72,0.5758913217190028
2021-12-23 14:35:00+00:00,2021-12-23 15:35:00+00:00,long,1,4697.25,4714.25,79.05,TIME_EXIT,61,0.5859433464066435
2021-12-23 15:40:00+00:00,2021-12-23 16:40:00+00:00,long,1,4714.5,4720.75,25.3,TIME_EXIT,72,0.5947340685705362
2021-12-27 14:55:00+00:00,2021-12-27 15:55:00+00:00,long,1,4746.25,4757.25,49.05,TIME_EXIT,71,0.6013954342472563
2021-12-27 16:00:00+00:00,2021-12-27 17:00:00+00:00,long,1,4757.5,4763.25,22.8,TIME_EXIT,58,0.5897710017657394
2021-12-28 17:40:00+00:00,2021-12-28 18:40:00+00:00,long,1,4773.0,4776.75,12.8,TIME_EXIT,54,0.5506167822973425
2021-12-28 19:15:00+00:00,2021-12-28 20:15:00+00:00,long,1,4773.25,4781.5,35.3,TIME_EXIT,48,0.5509067067601161
2021-12-29 17:35:00+00:00,2021-12-29 18:35:00+00:00,long,1,4773.0,4778.75,22.8,TIME_EXIT,44,0.5486665790141547
2021-12-30 14:40:00+00:00,2021-12-30 15:40:00+00:00,short,1,4796.5,4795.0,1.5499999999999998,TIME_EXIT,47,0.5548902270415291
2021-12-30 19:50:00+00:00,2021-12-30 20:50:00+00:00,short,1,4792.0,4774.25,82.8,TIME_EXIT,26,0.550282577199946
2021-12-31 16:15:00+00:00,2021-12-31 17:15:00+00:00,long,1,4764.75,4762.25,-18.45,TIME_EXIT,67,0.5571515123111401
2021-12-31 17:20:00+00:00,2021-12-31 18:20:00+00:00,long,1,4762.5,4771.75,40.3,TIME_EXIT,40,0.5938206388109316
2022-01-04 14:35:00+00:00,2022-01-04 15:35:00+00:00,long,1,4801.75,4800.25,-13.45,TIME_EXIT,70,0.5575757880787706
2022-01-04 15:40:00+00:00,2022-01-04 16:40:00+00:00,short,1,4799.75,4780.75,89.05,TIME_EXIT,72,0.5568390132111425
2022-01-05 17:55:00+00:00,2022-01-05 18:55:00+00:00,long,1,4768.5,4766.5,-15.95,TIME_EXIT,49,0.5418393057315966
2022-01-05 19:40:00+00:00,2022-01-05 20:40:00+00:00,short,1,4733.25,4715.75,81.55,TIME_EXIT,72,0.5538800238733178
2022-01-07 19:10:00+00:00,2022-01-07 20:10:00+00:00,long,1,4675.0,4683.0,34.05,TIME_EXIT,63,0.5488182344772834
2022-01-10 14:40:00+00:00,2022-01-10 15:40:00+00:00,short,1,4621.25,4584.25,179.05,TIME_EXIT,72,0.5740005897226929
2022-01-11 16:20:00+00:00,2022-01-11 17:20:00+00:00,long,1,4668.0,4683.75,72.8,TIME_EXIT,72,0.566518663732935
2022-01-11 17:30:00+00:00,2022-01-11 18:30:00+00:00,long,1,4679.25,4689.75,46.55,TIME_EXIT,72,0.5563469183994428
2022-01-12 14:35:00+00:00,2022-01-12 15:35:00+00:00,long,1,4723.25,4728.25,19.05,TIME_EXIT,72,0.5843961197033378
2022-01-17 14:35:00+00:00,2022-01-17 15:35:00+00:00,long,1,4656.75,4657.5,-2.2,TIME_EXIT,72,0.5566253705726201
2022-01-17 15:45:00+00:00,2022-01-17 16:45:00+00:00,long,1,4660.25,4657.25,-20.95,TIME_EXIT,49,0.5647045419200034
2022-01-18 14:35:00+00:00,2022-01-18 15:35:00+00:00,short,1,4599.25,4590.0,40.3,TIME_EXIT,72,0.564793142573395
2022-01-20 16:35:00+00:00,2022-01-20 17:35:00+00:00,long,1,4589.25,4583.75,-33.45,TIME_EXIT,72,0.5629573115602482
2022-01-20 19:50:00+00:00,2022-01-20 20:50:00+00:00,short,1,4544.0,4490.75,260.3,TIME_EXIT,72,0.5525821849450545
2022-01-21 15:55:00+00:00,2022-01-21 16:55:00+00:00,short,1,4474.75,4447.75,129.05,TIME_EXIT,72,0.5534608431460982
2022-01-24 14:40:00+00:00,2022-01-24 15:40:00+00:00,short,1,4325.5,4300.0,121.55,TIME_EXIT,72,0.559743392212849
2022-01-24 17:25:00+00:00,2022-01-24 18:25:00+00:00,long,1,4221.75,4276.5,267.8,TIME_EXIT,72,0.6271390877567219
2022-01-25 14:35:00+00:00,2022-01-25 15:35:00+00:00,short,1,4335.25,4324.75,46.55,TIME_EXIT,72,0.5708301264946943
2022-01-26 15:30:00+00:00,2022-01-26 16:30:00+00:00,short,1,4400.5,4413.5,-70.95,TIME_EXIT,72,0.5558581221120729
2022-01-26 18:35:00+00:00,2022-01-26 19:35:00+00:00,long,1,4415.75,4395.25,-108.45,CATASTOP,72,0.5697861869667528
2022-01-27 14:50:00+00:00,2022-01-27 15:50:00+00:00,short,1,4402.25,4383.0,90.3,TIME_EXIT,72,0.5568427479192278
2022-01-31 14:35:00+00:00,2022-01-31 15:35:00+00:00,long,1,4416.5,4455.5,189.05,TIME_EXIT,72,0.555637746279835
2022-01-31 17:50:00+00:00,2022-01-31 18:50:00+00:00,long,1,4472.5,4476.75,15.3,TIME_EXIT,72,0.5567542425888898
2022-02-01 14:40:00+00:00,2022-02-01 15:00:00+00:00,long,1,4512.25,4490.75,-113.45,CATASTOP,72,0.5510179400513366
2022-02-01 17:50:00+00:00,2022-02-01 18:50:00+00:00,long,1,4501.75,4508.75,29.05,TIME_EXIT,72,0.5664171974742737
2022-02-02 18:05:00+00:00,2022-02-02 19:05:00+00:00,long,1,4572.75,4572.25,-8.45,TIME_EXIT,72,0.574658717657491
2022-02-02 19:10:00+00:00,2022-02-02 20:10:00+00:00,long,1,4572.75,4575.75,9.05,TIME_EXIT,72,0.5716251160188373
2022-02-03 14:40:00+00:00,2022-02-03 15:40:00+00:00,short,1,4517.75,4528.5,-59.7,TIME_EXIT,72,0.5510172659248079
2022-02-04 19:15:00+00:00,2022-02-04 20:15:00+00:00,long,1,4508.5,4529.25,97.8,TIME_EXIT,72,0.5778826544102738
2022-02-07 18:05:00+00:00,2022-02-07 19:05:00+00:00,long,1,4479.5,4497.5,84.05,TIME_EXIT,72,0.5496161015481268
2022-02-08 16:55:00+00:00,2022-02-08 17:55:00+00:00,long,1,4504.0,4512.5,36.55,TIME_EXIT,72,0.5566301055630876
2022-02-08 18:00:00+00:00,2022-02-08 19:00:00+00:00,long,1,4512.75,4508.5,-27.2,TIME_EXIT,58,0.5668600247082747
2022-02-09 14:35:00+00:00,2022-02-09 15:35:00+00:00,long,1,4557.75,4570.5,57.8,TIME_EXIT,72,0.5992857290833227
2022-02-09 15:40:00+00:00,2022-02-09 16:40:00+00:00,long,1,4570.75,4568.0,-19.7,TIME_EXIT,72,0.6099968085233495
2022-02-15 14:55:00+00:00,2022-02-15 15:55:00+00:00,long,1,4446.5,4462.25,72.8,TIME_EXIT,72,0.5598306622430937
2022-02-15 16:55:00+00:00,2022-02-15 17:50:00+00:00,long,1,4457.25,4438.5,-99.7,CATASTOP,71,0.5525959054061343
2022-02-16 17:40:00+00:00,2022-02-16 18:40:00+00:00,long,1,4425.0,4429.75,17.8,TIME_EXIT,61,0.5394036013586528
2022-02-17 17:25:00+00:00,2022-02-17 18:25:00+00:00,long,1,4416.25,4406.75,-53.45,TIME_EXIT,72,0.5518042544839038
2022-02-21 16:15:00+00:00,2022-02-21 17:15:00+00:00,short,1,4306.75,4299.5,30.3,TIME_EXIT,72,0.565858543914886
2022-02-22 19:15:00+00:00,2022-02-22 19:30:00+00:00,short,1,4263.0,4283.0,-105.95,CATASTOP,72,0.5520223890292218
2022-02-24 14:55:00+00:00,2022-02-24 15:20:00+00:00,short,1,4155.0,4178.25,-122.2,CATASTOP,72,0.5663072376235494
2022-02-24 16:05:00+00:00,2022-02-24 17:05:00+00:00,long,1,4174.25,4183.0,37.8,TIME_EXIT,72,0.5558255319489296
2022-02-25 17:40:00+00:00,2022-02-25 18:40:00+00:00,short,1,4374.0,4373.25,-2.2,TIME_EXIT,72,0.5434949652231768
2022-03-02 14:45:00+00:00,2022-03-02 15:45:00+00:00,long,1,4334.5,4347.75,60.3,TIME_EXIT,72,0.5613831468604845
2022-03-02 16:10:00+00:00,2022-03-02 17:10:00+00:00,long,1,4363.5,4377.5,64.05,TIME_EXIT,72,0.5560046184024293
2022-03-03 14:35:00+00:00,2022-03-03 15:15:00+00:00,long,1,4411.0,4386.75,-127.2,CATASTOP,72,0.5504261130387478
2022-03-08 17:25:00+00:00,2022-03-08 18:05:00+00:00,short,1,4243.25,4267.25,-125.95,CATASTOP,72,0.5594573101598566
2022-03-08 18:35:00+00:00,2022-03-08 19:35:00+00:00,short,1,4232.25,4206.25,124.05,TIME_EXIT,72,0.5925187987135101
2022-03-09 14:50:00+00:00,2022-03-09 15:50:00+00:00,short,1,4249.75,4264.25,-78.45,TIME_EXIT,72,0.5520466442348885
2022-03-09 16:45:00+00:00,2022-03-09 17:45:00+00:00,long,1,4269.25,4283.0,62.8,TIME_EXIT,72,0.5577126190557758
2022-03-10 18:05:00+00:00,2022-03-10 19:05:00+00:00,long,1,4217.25,4249.0,152.8,TIME_EXIT,72,0.5500794808471597
2022-03-11 14:35:00+00:00,2022-03-11 15:00:00+00:00,long,1,4279.25,4251.5,-144.7,CATASTOP,72,0.5784836671074587
2022-03-14 16:40:00+00:00,2022-03-14 17:40:00+00:00,short,1,4187.25,4157.5,142.8,TIME_EXIT,72,0.5577647555017522
2022-03-15 14:35:00+00:00,2022-03-15 15:35:00+00:00,long,1,4214.75,4232.25,81.55,TIME_EXIT,72,0.5706532291888127
2022-03-16 13:35:00+00:00,2022-03-16 14:35:00+00:00,long,1,4295.0,4332.5,181.55,TIME_EXIT,72,0.5519437546835197
2022-03-17 13:35:00+00:00,2022-03-17 14:35:00+00:00,long,1,4330.0,4350.5,96.55,TIME_EXIT,72,0.559870669435328
2022-03-17 16:30:00+00:00,2022-03-17 17:30:00+00:00,long,1,4369.5,4382.25,57.8,TIME_EXIT,72,0.5521421848958491
2022-03-18 13:55:00+00:00,2022-03-18 14:55:00+00:00,long,1,4398.0,4400.5,6.55,TIME_EXIT,72,0.5754962317660467
2022-03-18 16:20:00+00:00,2022-03-18 17:20:00+00:00,long,1,4413.5,4425.75,55.3,TIME_EXIT,72,0.5588827302692125
2022-03-21 13:35:00+00:00,2022-03-21 14:25:00+00:00,long,1,4456.5,4438.5,-95.95,CATASTOP,72,0.5900272271624118
2022-03-22 13:35:00+00:00,2022-03-22 14:35:00+00:00,long,1,4470.75,4499.5,137.8,TIME_EXIT,72,0.6267987629894007
2022-03-22 14:40:00+00:00,2022-03-22 15:40:00+00:00,long,1,4499.75,4501.25,1.5499999999999998,TIME_EXIT,72,0.5668163899045697
2022-03-24 16:00:00+00:00,2022-03-24 17:00:00+00:00,long,1,4494.5,4489.75,-29.7,TIME_EXIT,72,0.5575110706950972
2022-03-25 13:35:00+00:00,2022-03-25 14:35:00+00:00,long,1,4520.75,4534.75,64.05,TIME_EXIT,72,0.5900523174359779
2022-03-25 14:40:00+00:00,2022-03-25 15:10:00+00:00,long,1,4535.0,4511.25,-124.7,CATASTOP,72,0.564254553650269
2022-03-28 13:45:00+00:00,2022-03-28 14:45:00+00:00,long,1,4535.0,4537.75,7.8,TIME_EXIT,72,0.5504434763993626
2022-03-28 15:05:00+00:00,2022-03-28 15:35:00+00:00,long,1,4542.75,4523.25,-103.45,CATASTOP,72,0.5601949447450185
2022-03-29 16:35:00+00:00,2022-03-29 17:35:00+00:00,long,1,4590.25,4594.0,12.8,TIME_EXIT,67,0.5447072417880333
2022-03-29 17:40:00+00:00,2022-03-29 18:40:00+00:00,long,1,4594.5,4614.0,91.55,TIME_EXIT,72,0.5575517593405662
2022-03-31 16:35:00+00:00,2022-03-31 17:35:00+00:00,long,1,4579.5,4577.0,-18.45,TIME_EXIT,65,0.544658393520707
2022-04-01 13:40:00+00:00,2022-04-01 14:40:00+00:00,short,1,4537.75,4522.0,72.8,TIME_EXIT,72,0.5504713775709604
2022-04-01 17:25:00+00:00,2022-04-01 18:25:00+00:00,long,1,4503.75,4527.0,110.3,TIME_EXIT,71,0.5537472356795167
2022-04-04 13:35:00+00:00,2022-04-04 14:35:00+00:00,long,1,4541.0,4554.75,62.8,TIME_EXIT,72,0.5824865532085263
2022-04-04 14:40:00+00:00,2022-04-04 15:40:00+00:00,long,1,4555.0,4561.5,26.55,TIME_EXIT,72,0.6030010904903109
2022-04-05 16:25:00+00:00,2022-04-05 17:25:00+00:00,long,1,4542.0,4552.75,47.8,TIME_EXIT,72,0.5622754894830743
2022-04-06 15:15:00+00:00,2022-04-06 16:15:00+00:00,short,1,4457.75,4460.5,-19.7,TIME_EXIT,72,0.5622743337301047
2022-04-06 16:45:00+00:00,2022-04-06 17:45:00+00:00,long,1,4461.0,4476.0,69.05,TIME_EXIT,71,0.5744887573849278
2022-04-07 16:45:00+00:00,2022-04-07 17:45:00+00:00,long,1,4451.75,4472.0,95.3,TIME_EXIT,72,0.558893411636411
