combo,window,meta_threshold,primary_long,primary_short,require_meta_for_trade,max_trades_per_day,trades_count,total_pnl_usd,max_drawdown_usd,profit_factor,win_rate,avg_trade_usd,passes_constraints
m0.35_L0.31_S0.48_rm0,y2025_ytd,0.35,0.31,0.48,False,,14,-1077.8907328050652,1597.1128402394752,0.5943580098965021,0.42857142857142855,-76.9921952003618,True
m0.35_L0.31_S0.48_rm1,y2022,0.35,0.31,0.48,True,,14,3069.6332932200103,0.0,,1.0,219.25952094428644,True
m0.35_L0.31_S0.48_rm1,y2023,0.35,0.31,0.48,True,,16,3018.9561898374027,0.0,,1.0,188.68476186483767,True
m0.35_L0.31_S0.48_rm1,y2024,0.35,0.31,0.48,True,,24,3059.160739606043,163.00337235367624,8.526814465769009,0.875,127.46503081691846,True
m0.35_L0.31_S0.48_rm1,y2025_ytd,0.35,0.31,0.48,True,,18,3853.5587137112443,663.5076385766515,6.022214349964977,0.7777777777777778,214.08659520618025,True
m0.35_L0.31_S0.53_rm0,y2022,0.35,0.31,0.53,False,,31,-1575.4024895320886,1621.419638423824,0.6354306093941984,0.3870967741935484,-50.819435146196405,True
m0.35_L0.31_S0.53_rm0,y2023,0.35,0.31,0.53,False,,48,-267.9012991458786,1667.9398485112542,0.937733053414605,0.4791666666666667,-5.581277065539138,True
m0.35_L0.31_S0.53_rm0,y2024,0.35,0.31,0.53,False,,160,1066.6993261888842,1694.9044259614966,1.0897226560668727,0.4875,6.6668707886805265,True
m0.35_L0.31_S0.53_rm0,y2025_ytd,0.35,0.31,0.53,False,,60,3074.757403630065,849.4422722667223,1.5715663590053124,0.5,51.245956727167744,True
m0.35_L0.31_S0.53_rm1,y2022,0.35,0.31,0.53,True,,14,3151.523919432818,0.0,,1.0,225.1088513880584,True
m0.35_L0.31_S0.53_rm1,y2023,0.35,0.31,0.53,True,,15,3001.706828292652,0.0,,1.0,200.11378855284346,True
m0.35_L0.31_S0.53_rm1,y2024,0.35,0.31,0.53,True,,24,3017.148114980585,163.00337235367624,8.42344584355776,0.875,125.7145047908577,True
m0.35_L0.31_S0.53_rm1,y2025_ytd,0.35,0.31,0.53,True,,18,3853.5587137112443,663.5076385766515,6.022214349964977,0.7777777777777778,214.08659520618025,True
m0.35_L0.31_S0.58_rm0,y2022,0.35,0.31,0.58,False,,28,-1586.365392875192,1366.0410006039456,0.5998662909720259,0.35714285714285715,-56.65590688839971,True
m0.35_L0.31_S0.58_rm0,y2023,0.35,0.31,0.58,False,,150,3147.0981736156155,1369.726957258703,1.2591088951776777,0.5666666666666667,20.98065449077077,True
m0.35_L0.31_S0.58_rm0,y2024,0.35,0.31,0.58,False,,153,501.21199940559904,1694.9044259614966,1.0428240907425612,0.477124183006536,3.2758954209516276,True
m0.35_L0.31_S0.58_rm0,y2025_ytd,0.35,0.31,0.58,False,,43,3324.1758709282994,642.5002136551993,1.9092539159855253,0.5348837209302325,77.3064156029837,True
m0.35_L0.31_S0.58_rm1,y2022,0.35,0.31,0.58,True,,12,3534.4620061203714,0.0,,1.0,294.53850051003093,True
