combo,window,meta_threshold,primary_long,primary_short,require_meta_for_trade,max_trades_per_day,trades_count,total_pnl_usd,max_drawdown_usd,profit_factor,win_rate,avg_trade_usd,passes_constraints
m0.45_L0.28_S0.53_rm1_mtd4,ytd_2026_jan_apr,0.45,0.28,0.53,True,4,16,3392.948226270162,49.9800000000032,68.88611897299243,0.9375,212.05926414188514,True
m0.45_L0.28_S0.53_rm1_mtd6,ytd_2026_jan_apr,0.45,0.28,0.53,True,6,16,3392.948226270162,49.9800000000032,68.88611897299243,0.9375,212.05926414188514,True
m0.45_L0.28_S0.53_rm1_mtd8,ytd_2026_jan_apr,0.45,0.28,0.53,True,8,16,3392.948226270162,49.9800000000032,68.88611897299243,0.9375,212.05926414188514,True
m0.45_L0.28_S0.53_rm1_mtd12,ytd_2026_jan_apr,0.45,0.28,0.53,True,12,16,3392.948226270162,49.9800000000032,68.88611897299243,0.9375,212.05926414188514,True
m0.45_L0.28_S0.58_rm1_mtd4,ytd_2026_jan_apr,0.45,0.28,0.58,True,4,14,3303.069137436475,49.9800000000032,67.08781787587985,0.9285714285714286,235.93350981689107,True
m0.45_L0.28_S0.58_rm1_mtd6,ytd_2026_jan_apr,0.45,0.28,0.58,True,6,14,3303.069137436475,49.9800000000032,67.08781787587985,0.9285714285714286,235.93350981689107,True
m0.45_L0.28_S0.58_rm1_mtd8,ytd_2026_jan_apr,0.45,0.28,0.58,True,8,14,3303.069137436475,49.9800000000032,67.08781787587985,0.9285714285714286,235.93350981689107,True
m0.45_L0.28_S0.58_rm1_mtd12,ytd_2026_jan_apr,0.45,0.28,0.58,True,12,14,3303.069137436475,49.9800000000032,67.08781787587985,0.9285714285714286,235.93350981689107,True
m0.45_L0.33_S0.48_rm1_mtd4,ytd_2026_jan_apr,0.45,0.33,0.48,True,4,14,3665.0247144085524,49.9800000000032,74.32982621865851,0.9285714285714286,261.7874796006109,True
m0.45_L0.33_S0.48_rm1_mtd6,ytd_2026_jan_apr,0.45,0.33,0.48,True,6,14,3665.0247144085524,49.9800000000032,74.32982621865851,0.9285714285714286,261.7874796006109,True
m0.45_L0.33_S0.48_rm1_mtd8,ytd_2026_jan_apr,0.45,0.33,0.48,True,8,14,3665.0247144085524,49.9800000000032,74.32982621865851,0.9285714285714286,261.7874796006109,True
m0.45_L0.33_S0.48_rm1_mtd12,ytd_2026_jan_apr,0.45,0.33,0.48,True,12,14,3665.0247144085524,49.9800000000032,74.32982621865851,0.9285714285714286,261.7874796006109,True
m0.45_L0.33_S0.53_rm1_mtd4,ytd_2026_jan_apr,0.45,0.33,0.53,True,4,14,3665.0247144085524,49.9800000000032,74.32982621865851,0.9285714285714286,261.7874796006109,True
m0.45_L0.33_S0.53_rm1_mtd6,ytd_2026_jan_apr,0.45,0.33,0.53,True,6,14,3665.0247144085524,49.9800000000032,74.32982621865851,0.9285714285714286,261.7874796006109,True
m0.45_L0.33_S0.53_rm1_mtd8,ytd_2026_jan_apr,0.45,0.33,0.53,True,8,14,3665.0247144085524,49.9800000000032,74.32982621865851,0.9285714285714286,261.7874796006109,True
m0.45_L0.33_S0.53_rm1_mtd12,ytd_2026_jan_apr,0.45,0.33,0.53,True,12,14,3665.0247144085524,49.9800000000032,74.32982621865851,0.9285714285714286,261.7874796006109,True
m0.45_L0.33_S0.58_rm1_mtd4,ytd_2026_jan_apr,0.45,0.33,0.58,True,4,13,3163.438524427949,49.9800000000032,64.29408812380849,0.9230769230769231,243.34142495599605,True
m0.45_L0.33_S0.58_rm1_mtd6,ytd_2026_jan_apr,0.45,0.33,0.58,True,6,13,3163.438524427949,49.9800000000032,64.29408812380849,0.9230769230769231,243.34142495599605,True
m0.45_L0.33_S0.58_rm1_mtd8,ytd_2026_jan_apr,0.45,0.33,0.58,True,8,13,3163.438524427949,49.9800000000032,64.29408812380849,0.9230769230769231,243.34142495599605,True
m0.45_L0.33_S0.58_rm1_mtd12,ytd_2026_jan_apr,0.45,0.33,0.58,True,12,13,3163.438524427949,49.9800000000032,64.29408812380849,0.9230769230769231,243.34142495599605,True
m0.45_L0.38_S0.48_rm1_mtd4,ytd_2026_jan_apr,0.45,0.38,0.48,True,4,12,3367.0172965565016,49.9800000000032,68.36729284826933,0.9166666666666666,280.5847747130418,True
m0.45_L0.38_S0.48_rm1_mtd6,ytd_2026_jan_apr,0.45,0.38,0.48,True,6,12,3367.0172965565016,49.9800000000032,68.36729284826933,0.9166666666666666,280.5847747130418,True
m0.45_L0.38_S0.48_rm1_mtd8,ytd_2026_jan_apr,0.45,0.38,0.48,True,8,12,3367.0172965565016,49.9800000000032,68.36729284826933,0.9166666666666666,280.5847747130418,True
m0.45_L0.38_S0.48_rm1_mtd12,ytd_2026_jan_apr,0.45,0.38,0.48,True,12,12,3367.0172965565016,49.9800000000032,68.36729284826933,0.9166666666666666,280.5847747130418,True
m0.45_L0.38_S0.53_rm1_mtd4,ytd_2026_jan_apr,0.45,0.38,0.53,True,4,12,3367.0172965565016,49.9800000000032,68.36729284826933,0.9166666666666666,280.5847747130418,True
m0.45_L0.38_S0.53_rm1_mtd6,ytd_2026_jan_apr,0.45,0.38,0.53,True,6,12,3367.0172965565016,49.9800000000032,68.36729284826933,0.9166666666666666,280.5847747130418,True
m0.45_L0.38_S0.53_rm1_mtd8,ytd_2026_jan_apr,0.45,0.38,0.53,True,8,12,3367.0172965565016,49.9800000000032,68.36729284826933,0.9166666666666666,280.5847747130418,True
m0.45_L0.38_S0.53_rm1_mtd12,ytd_2026_jan_apr,0.45,0.38,0.53,True,12,12,3367.0172965565016,49.9800000000032,68.36729284826933,0.9166666666666666,280.5847747130418,True
m0.45_L0.38_S0.58_rm1_mtd4,ytd_2026_jan_apr,0.45,0.38,0.58,True,4,12,3212.3369929901273,49.9800000000032,65.27244883933828,0.9166666666666666,267.69474941584394,True
m0.45_L0.38_S0.58_rm1_mtd6,ytd_2026_jan_apr,0.45,0.38,0.58,True,6,12,3212.3369929901273,49.9800000000032,65.27244883933828,0.9166666666666666,267.69474941584394,True
m0.45_L0.38_S0.58_rm1_mtd8,ytd_2026_jan_apr,0.45,0.38,0.58,True,8,12,3212.3369929901273,49.9800000000032,65.27244883933828,0.9166666666666666,267.69474941584394,True
m0.45_L0.38_S0.58_rm1_mtd12,ytd_2026_jan_apr,0.45,0.38,0.58,True,12,12,3212.3369929901273,49.9800000000032,65.27244883933828,0.9166666666666666,267.69474941584394,True
m0.45_L0.43_S0.48_rm1_mtd4,ytd_2026_jan_apr,0.45,0.43,0.48,True,4,11,3176.9972965565016,49.9800000000032,64.56537207996202,0.9090909090909091,288.8179360505911,True
m0.45_L0.43_S0.48_rm1_mtd6,ytd_2026_jan_apr,0.45,0.43,0.48,True,6,11,3176.9972965565016,49.9800000000032,64.56537207996202,0.9090909090909091,288.8179360505911,True
m0.45_L0.43_S0.48_rm1_mtd8,ytd_2026_jan_apr,0.45,0.43,0.48,True,8,11,3176.9972965565016,49.9800000000032,64.56537207996202,0.9090909090909091,288.8179360505911,True
m0.45_L0.43_S0.48_rm1_mtd12,ytd_2026_jan_apr,0.45,0.43,0.48,True,12,11,3176.9972965565016,49.9800000000032,64.56537207996202,0.9090909090909091,288.8179360505911,True
m0.45_L0.43_S0.53_rm1_mtd4,ytd_2026_jan_apr,0.45,0.43,0.53,True,4,11,3176.9972965565016,49.9800000000032,64.56537207996202,0.9090909090909091,288.8179360505911,True
m0.45_L0.43_S0.53_rm1_mtd6,ytd_2026_jan_apr,0.45,0.43,0.53,True,6,11,3176.9972965565016,49.9800000000032,64.56537207996202,0.9090909090909091,288.8179360505911,True
m0.45_L0.43_S0.53_rm1_mtd8,ytd_2026_jan_apr,0.45,0.43,0.53,True,8,11,3176.9972965565016,49.9800000000032,64.56537207996202,0.9090909090909091,288.8179360505911,True
m0.45_L0.43_S0.53_rm1_mtd12,ytd_2026_jan_apr,0.45,0.43,0.53,True,12,11,3176.9972965565016,49.9800000000032,64.56537207996202,0.9090909090909091,288.8179360505911,True
m0.45_L0.43_S0.58_rm1_mtd4,ytd_2026_jan_apr,0.45,0.43,0.58,True,4,11,3022.3169929901273,49.9800000000032,61.470528071030955,0.9090909090909091,274.75609027182975,True
m0.45_L0.43_S0.58_rm1_mtd6,ytd_2026_jan_apr,0.45,0.43,0.58,True,6,11,3022.3169929901273,49.9800000000032,61.470528071030955,0.9090909090909091,274.75609027182975,True
m0.45_L0.43_S0.58_rm1_mtd8,ytd_2026_jan_apr,0.45,0.43,0.58,True,8,11,3022.3169929901273,49.9800000000032,61.470528071030955,0.9090909090909091,274.75609027182975,True
m0.45_L0.43_S0.58_rm1_mtd12,ytd_2026_jan_apr,0.45,0.43,0.58,True,12,11,3022.3169929901273,49.9800000000032,61.470528071030955,0.9090909090909091,274.75609027182975,True
